masv,mahp,diem
3759,016,6.4
3759,011,9.8
3759,015,8.0
3759,022,6.1
3760,020,5.1
3760,022,8.8
3760,005,9.7
3761,005,4.2
3761,006,7.2
3761,022,6.4
3761,018,6.5
3762,003,6.9
3762,017,4.1
3762,020,9.1
3762,016,6.8
3762,013,5.7
3762,011,7.0
3763,002,4.3
3763,011,7.6
3763,012,7.9
3764,015,7.8
3764,020,9.8
3764,010,5.0
3764,006,7.4
3765,013,7.9
3765,018,5.8
3765,016,6.7
3765,009,8.6
3766,018,9.4
3766,006,5.2
3766,014,8.2
3766,017,4.9
3766,002,5.9
3766,004,5.5
3767,018,6.2
3767,011,5.9
3767,003,8.6
3767,017,9.2
3768,007,7.8
3768,022,7.0
3768,017,6.8
3768,003,8.7
3768,001,5.2
3769,008,6.8
3769,003,4.6
3769,021,6.9
3769,014,5.0
3769,009,7.2
3770,014,9.0
3770,010,10.0
3770,008,7.0
3771,007,8.1
3771,013,5.1
3771,015,8.6
3771,021,5.3
3772,022,7.5
3772,013,9.6
3772,019,6.7
3772,015,7.5
3773,008,8.8
3773,014,5.3
3774,016,9.8
3774,005,6.0
3774,002,9.1
3775,009,5.2
3775,002,8.6
3775,006,5.2
3775,016,4.5
3775,019,9.4
3776,009,5.4
3776,003,7.9
3777,006,5.4
3777,004,9.0
3777,016,4.5
3777,002,9.6
3777,003,6.1
3778,010,5.2
3778,005,4.7
3778,007,6.3
3778,022,5.1
3779,016,4.8
3779,021,4.6
3779,001,6.0
3779,012,6.3
3779,019,4.6
3780,006,5.6
3780,001,4.9
3780,015,6.7
3780,008,5.2
3780,020,5.6
3780,011,5.6
3781,009,7.3
3781,007,6.4
3781,012,6.4
3781,011,7.3
3781,013,9.4
3781,021,4.3
3782,006,5.5
3782,021,8.5
3782,010,4.1
3782,012,5.1
3782,001,5.9
3783,004,5.9
3783,008,8.9
3783,021,9.8
3783,014,5.2
3784,012,9.9
3784,022,9.6
3784,006,8.8
3784,010,7.0
3784,020,5.3
3785,020,4.0
3785,019,9.6
3785,016,9.6
3786,003,6.1
3786,022,6.4
3786,008,9.1
3787,002,6.4
3787,004,7.4
3787,005,5.8
3787,009,9.1
3787,021,9.4
3788,008,6.9
3788,011,10.0
3788,010,9.5
3788,007,9.3
3788,019,6.0
3789,021,7.7
3789,003,5.1
3789,013,6.2
3789,010,4.3
3789,016,7.7
3790,017,9.3
3790,021,4.5
3790,002,6.7
3790,013,4.7
3790,009,5.3
3791,022,7.0
3791,014,5.8
3791,013,8.2
3792,011,10.0
3792,019,5.5
3792,017,5.7
3793,018,4.6
3793,004,4.1
3793,007,9.5
3793,022,8.0
3793,016,8.4
3793,020,8.5
3794,002,7.9
3794,008,4.9
3794,012,8.2
3794,006,6.2
3794,018,9.9
3795,018,8.5
3795,010,4.4
3795,020,5.5
3795,019,8.4
3795,004,5.4
3796,007,4.1
3796,020,6.0
3797,004,8.7
3797,020,5.1
3797,001,10.0
3797,002,8.8
3798,006,4.6
3798,021,8.4
3798,010,6.6
3798,003,9.3
3798,011,5.5
3799,012,9.8
3799,020,6.9
3799,016,7.5
3799,007,5.6
3799,002,8.4
3800,006,7.8
3800,008,9.9
3800,010,9.2
3801,017,9.5
3801,021,6.1
3801,018,9.6
3801,012,9.4
3802,003,8.8
3802,020,5.5
3803,012,5.2
3803,009,4.3
3803,002,7.0
3803,018,8.7
3803,008,7.2
3803,014,6.0
3804,014,8.1
3804,010,5.7
3804,017,9.6
3804,003,4.8
3805,014,6.3
3805,007,7.4
3805,004,8.4
3805,001,8.3
3805,015,9.4
3805,011,4.2
3806,006,5.2
3806,015,7.1
3807,013,7.5
3807,009,5.1
3807,001,9.4
3807,017,8.1
3807,019,9.4
3808,002,4.9
3808,005,9.4
3808,021,8.6
3808,012,8.5
3808,014,7.4
3809,017,7.9
3809,014,6.9
3809,015,8.1
3809,009,7.5
3809,013,8.8
3810,016,9.2
3810,010,8.1
3811,005,7.8
3811,008,6.0
3811,017,8.6
3811,016,4.1
3812,015,5.7
3812,004,6.7
3812,016,9.8
3812,021,5.1
3812,002,4.9
3812,003,4.4
3813,002,4.9
3813,006,9.0
3813,014,4.8
3813,004,6.3
3813,008,4.7
3813,022,5.0
3814,005,5.9
3814,022,4.6
3814,021,6.7
3815,005,7.7
3815,019,8.7
3815,007,8.0
3815,020,7.5
3815,002,4.5
3816,008,9.7
3816,004,4.6
3817,020,5.2
3817,005,9.7
3817,012,5.8
3817,001,6.5
3817,018,7.0
3818,007,8.6
3818,015,5.3
3818,017,5.2
3819,011,4.6
3819,013,6.3
3820,016,8.9
3820,020,4.5
3820,013,7.2
3820,012,6.2
3820,007,8.8
3820,002,5.6
3821,010,6.3
3821,007,6.4
3821,006,8.6
3822,008,5.6
3822,019,9.1
3822,016,5.8
3822,014,8.1
3823,004,6.7
3823,006,5.5
3823,002,4.3
3824,022,8.8
3824,020,5.6
3824,013,4.5
3824,021,8.5
3824,005,9.9
3825,010,8.2
3825,018,6.1
3825,002,6.6
3826,005,6.9
3826,001,4.4
3827,001,8.4
3827,010,5.6
3828,018,6.1
3828,016,9.5
3828,012,7.6
3829,019,6.3
3829,013,4.3
3830,008,8.7
3830,013,6.7
3830,019,5.6
3830,004,4.5
3830,003,8.0
3831,011,8.3
3831,008,5.2
3832,008,5.5
3832,016,4.8
3832,006,9.5
3833,020,6.3
3833,013,8.3
3833,009,9.2
3833,008,5.4
3834,002,8.9
3834,007,5.4
3834,004,6.4
3834,006,8.1
3834,014,6.8
3834,018,8.1
3835,010,6.5
3835,018,6.8
3835,015,9.4
3835,006,9.3
3836,012,9.3
3836,014,6.2
3836,022,8.2
3836,008,9.9
3836,001,8.6
3836,016,4.8
3837,017,8.2
3837,012,6.4
3838,004,6.5
3838,014,5.5
3838,016,4.2
3838,015,4.2
3838,007,5.2
3838,011,4.3
3839,001,7.9
3839,008,9.1
3840,011,5.7
3840,004,9.2
3841,013,7.6
3841,002,4.8
3842,007,9.6
3842,001,6.9
3842,012,10.0
3843,008,7.2
3843,005,8.6
3843,019,9.6
3844,004,5.6
3844,009,6.8
3844,001,7.3
3844,021,8.5
3844,003,7.5
3844,017,6.1
3845,021,6.8
3845,017,6.3
3845,013,9.9
3845,012,4.3
3845,022,5.1
3846,022,4.9
3846,004,8.6
3846,011,6.1
3846,003,6.3
3847,006,7.4
3847,015,8.6
3847,021,9.4
3847,007,4.2
3848,009,5.6
3848,003,5.8
3848,010,5.8
3848,016,9.7
3848,011,6.4
3848,015,8.7
3849,012,9.1
3849,002,8.7
3850,009,5.1
3850,022,8.4
3850,002,8.1
3850,008,4.9
3850,005,6.7
3850,015,4.4
3851,009,4.2
3851,003,5.6
3851,004,9.3
3852,021,5.7
3852,018,5.7
3853,004,8.2
3853,008,6.4
3854,005,6.6
3854,013,4.2
3854,022,6.8
3855,012,6.6
3855,017,9.6
3855,018,6.5
3855,006,6.2
3855,004,5.5
3855,010,9.1
3856,019,7.4
3856,007,8.0
3857,005,4.6
3857,007,7.8
3857,009,7.9
3857,020,8.7
3858,010,9.3
3858,020,7.9
3859,010,5.6
3859,014,9.0
3859,022,6.1
3859,011,5.0
3859,012,8.5
3860,011,6.9
3860,014,7.1
3860,003,5.0
3860,015,7.5
3861,008,6.0
3861,020,7.6
3862,021,4.4
3862,004,7.8
3862,022,7.9
3863,005,9.3
3863,013,9.1
3863,003,8.5
3863,019,7.4
3863,014,7.9
3864,014,9.1
3864,019,7.0
3864,013,7.1
3864,001,5.5
3865,012,5.2
3865,017,7.6
3865,005,6.2
3865,008,8.4
3865,010,5.3
3866,012,9.3
3866,005,10.0
3866,007,5.8
3866,022,8.3
3866,017,7.1
3866,006,8.9
3867,006,5.7
3867,005,5.8
3867,017,8.0
3867,004,7.3
3867,020,9.7
3867,021,9.3
3868,005,8.3
3868,018,9.4
3868,013,7.6
3869,020,8.3
3869,006,4.8
3869,012,8.6
3869,014,4.1
3869,021,8.3
3870,005,8.2
3870,002,9.6
3870,014,5.8
3871,001,6.3
3871,005,4.7
3872,020,7.8
3872,007,8.2
3872,011,9.2
3873,016,7.7
3873,001,4.3
3873,006,5.3
3873,014,7.3
3874,019,7.8
3874,017,6.0
3874,020,4.1
3874,012,7.7
3874,016,5.3
3874,006,5.8
3875,013,6.7
3875,019,5.3
3875,015,5.5
3875,012,9.5
3875,016,4.4
3875,004,8.8
3876,005,8.5
3876,016,8.2
3876,021,4.9
3876,022,5.0
3876,009,4.5
3877,017,6.9
3877,018,7.8
3877,005,8.6
3877,020,7.7
3877,003,7.1
3877,004,8.1
3878,022,6.8
3878,013,5.7
3878,017,6.7
3878,003,6.6
3878,005,7.9
3879,019,7.7
3879,020,4.5
3879,021,9.7
3880,001,4.6
3880,013,8.5
3880,012,9.5
3880,014,10.0
3881,019,9.8
3881,018,4.8
3881,010,9.2
3882,009,4.6
3882,013,5.9
3883,019,5.8
3883,018,8.4
3884,014,7.4
3884,002,6.9
3885,017,7.4
3885,020,4.3
3886,009,8.5
3886,013,7.8
3886,015,5.7
3886,010,5.8
3886,003,5.4
3886,012,8.8
3887,006,9.4
3887,013,4.5
3887,001,8.0
3887,007,8.9
3888,003,6.6
3888,020,7.0
3888,013,8.6
3889,016,4.9
3889,007,8.8
3889,018,9.0
3889,005,7.5
3889,003,9.9
3890,015,4.3
3890,004,4.9
3890,010,7.2
3891,019,10.0
3891,013,4.6
3891,008,8.5
3892,001,8.3
3892,022,5.8
3892,012,8.1
3892,009,6.6
3893,006,9.4
3893,012,8.2
3894,002,9.2
3894,012,9.0
3894,018,7.4
3894,008,5.7
3894,015,5.4
3894,009,8.4
3894,006,6.5
3895,017,5.3
3895,005,6.5
3895,004,9.5
3895,014,4.0
3896,008,7.2
3896,002,5.7
3896,004,7.1
3897,004,5.7
3897,002,10.0
3897,014,7.4
3898,011,4.8
3898,002,4.7
3898,007,4.4
3898,009,7.9
3898,020,7.3
3899,020,9.8
3899,015,6.6
3899,011,9.9
3899,004,4.2
3899,018,7.5
3900,008,7.2
3900,010,8.5
3900,006,8.5
3900,004,6.2
3900,007,6.7
3901,013,8.7
3901,004,6.0
3902,005,7.2
3902,006,7.0
3902,008,7.7
3902,014,9.8
3903,013,7.5
3903,020,9.1
3903,011,5.0
3904,005,4.0
3904,003,9.2
3905,016,6.7
3905,014,7.1
3905,009,8.1
3906,009,4.0
3906,017,5.8
3906,005,6.7
3906,012,6.0
3907,016,4.3
3907,012,9.3
3907,017,9.7
3908,015,5.8
3908,012,9.4
3908,022,5.0
3908,001,7.6
3908,008,7.6
3908,005,7.7
3909,007,5.4
3909,002,6.6
3909,010,5.8
3909,012,7.8
3910,002,9.1
3910,005,8.7
3910,009,8.0
3910,012,7.0
3911,009,8.2
3911,018,7.2
3911,013,8.5
3911,012,9.8
3911,002,6.8
3911,021,8.4
3912,012,4.0
3912,001,7.4
3912,011,4.4
3912,019,9.9
3912,005,6.1
3913,018,4.9
3913,021,4.2
3913,020,5.9
3913,001,7.8
3913,011,7.9
3913,004,9.6
3914,022,6.5
3914,017,9.0
3915,002,4.7
3915,001,5.6
3915,018,7.6
3916,013,9.0
3916,009,4.7
3916,001,6.4
3916,006,5.4
3916,011,9.8
3917,018,4.0
3917,009,7.0
3917,011,6.8
3918,015,8.7
3918,013,9.8
3918,009,8.1
3918,014,4.1
3918,007,9.1
3919,021,7.1
3919,017,8.3
3919,010,9.8
3919,004,8.4
3920,010,5.4
3920,003,4.7
3921,005,4.3
3921,013,7.2
3922,009,8.7
3922,010,9.0
3922,012,6.1
3922,008,6.5
3922,017,7.2
3922,015,7.5
3923,016,7.8
3923,018,4.1
3923,012,4.4
3923,003,6.9
3923,021,5.3
3923,002,6.4
3924,009,4.8
3924,011,7.2
3924,019,8.4
3925,012,9.7
3925,014,9.4
3925,001,9.1
3926,021,7.3
3926,013,9.1
3926,018,4.5
3926,008,4.2
3926,019,9.7
3926,011,5.7
3927,004,8.9
3927,003,8.7
3928,014,4.7
3928,007,5.5
3928,001,7.6
3929,014,4.8
3929,005,5.2
3929,020,4.3
3929,007,6.1
3929,003,4.1
3929,004,6.0
3930,014,8.4
3930,019,9.7
3930,020,9.9
3930,013,7.7
3931,021,9.1
3931,011,4.4
3931,014,8.0
3932,017,7.5
3932,014,9.7
3932,018,6.3
3932,013,6.5
3932,004,7.9
3932,012,7.8
3933,011,4.7
3933,021,5.5
3933,006,10.0
3933,020,7.7
3934,019,5.4
3934,012,5.3
3934,017,4.8
3935,016,6.7
3935,005,9.7
3935,013,7.1
3935,002,9.9
3935,007,7.2
3935,017,5.9
3936,019,5.3
3936,015,7.5
3936,011,9.6
3936,004,7.6
3937,009,7.3
3937,011,9.1
3937,010,6.8
3937,015,5.8
3938,009,4.3
3938,015,5.3
3938,020,9.5
3938,013,9.6
3938,014,7.4
3938,008,8.3
3939,015,6.2
3939,020,7.6
3939,006,5.8
3939,009,8.6
3940,007,5.2
3940,008,5.3
3940,010,6.0
3940,003,7.2
3940,020,5.2
3940,012,8.1
3941,002,7.0
3941,004,8.2
3941,012,5.3
3941,017,4.4
3942,021,9.2
3942,004,6.4
3942,006,6.2
3942,020,9.7
3942,019,9.5
3943,014,6.3
3943,016,5.0
3944,020,9.6
3944,007,5.1
3944,003,10.0
3944,010,8.1
3945,017,5.9
3945,015,7.9
3946,001,10.0
3946,011,4.6
3947,004,7.0
3947,005,4.6
3947,016,6.6
3947,010,4.4
3947,009,7.2
3948,019,6.4
3948,013,7.7
3948,018,5.0
3948,022,7.7
3949,022,4.9
3949,015,7.1
3949,013,9.4
3949,001,7.7
3949,007,6.2
3950,017,9.9
3950,014,4.0
3951,015,5.0
3951,004,7.6
3951,005,7.6
3951,018,7.6
3951,012,4.1
3951,022,9.1
3952,013,6.6
3952,016,8.7
3952,017,10.0
3952,007,5.0
3952,010,4.1
3952,001,9.2
3953,010,8.4
3953,021,4.4
3953,008,4.9
3953,017,8.4
3954,011,5.0
3954,007,6.7
3954,010,7.7
3954,013,7.5
3954,017,9.5
3954,018,8.7
3955,002,9.5
3955,022,7.2
3955,005,5.0
3955,004,5.2
3955,020,9.7
3955,017,5.2
3956,011,6.2
3956,017,4.4
3957,008,4.1
3957,018,6.7
3957,013,4.3
3957,009,6.9
3957,002,9.6
3958,006,7.4
3958,016,6.5
3958,004,8.5
3958,010,6.1
3958,022,4.6
3959,022,4.1
3959,020,5.6
3959,008,8.1
3959,005,8.5
3959,013,7.2
3959,021,9.2
3960,006,6.2
3960,019,9.6
3961,011,8.6
3961,001,8.6
3961,022,7.1
3962,007,4.1
3962,006,8.3
3962,016,4.3
3962,020,7.6
3962,008,4.9
3962,002,4.4
3963,017,8.6
3963,018,8.3
3963,011,5.2
3963,022,6.8
3963,019,6.8
3964,017,6.5
3964,013,6.7
3964,008,7.1
3964,007,6.8
3964,015,8.3
3964,022,9.7
3965,009,6.5
3965,017,4.1
3965,015,9.0
3965,022,5.0
3965,020,6.1
3966,021,4.9
3966,014,7.7
3966,018,6.3
3966,012,10.0
3966,019,9.5
3967,008,7.3
3967,001,9.9
3968,009,8.0
3968,016,8.9
3968,008,8.2
3968,015,5.0
3969,018,8.5
3969,015,7.7
3969,003,6.3
3970,019,7.4
3970,017,7.1
3971,008,4.9
3971,020,8.3
3971,017,6.2
3971,014,8.4
3971,019,5.1
3972,020,4.4
3972,012,9.9
3972,007,10.0
3972,021,4.6
3972,006,8.6
3972,002,4.5
3973,002,4.6
3973,019,6.5
3974,018,5.4
3974,015,8.9
3975,003,4.4
3975,013,8.2
3975,010,8.4
3975,005,8.6
3975,012,8.9
3975,017,4.9
3976,008,9.3
3976,003,9.0
3976,005,9.0
3977,008,7.3
3977,014,4.7
3977,006,5.7
3977,010,5.7
3978,017,8.0
3978,006,9.2
3979,016,6.0
3979,017,8.6
3979,020,6.4
3979,004,8.8
3980,003,5.1
3980,017,4.3
3980,020,8.4
3980,001,7.1
3981,020,5.5
3981,009,9.1
3981,019,7.6
3981,015,9.1
3981,006,7.5
3982,007,5.1
3982,015,4.5
3982,006,7.4
3982,012,5.4
3982,004,7.2
3983,015,9.3
3983,013,9.4
3983,021,7.0
3983,010,8.5
3983,003,9.5
3984,013,4.7
3984,017,8.6
3984,016,8.9
3984,001,9.3
3984,022,6.3
3985,009,4.8
3985,003,6.4
3985,011,4.6
3986,018,8.1
3986,015,9.0
3987,022,5.2
3987,018,6.6
3987,006,9.0
3988,003,5.1
3988,012,4.2
3988,001,8.8
3988,020,5.4
3988,007,6.2
3988,009,6.5
3989,017,4.5
3989,020,5.2
3989,018,6.2
3989,006,9.3
3989,022,6.8
3990,001,4.9
3990,014,7.0
3990,018,7.1
3991,019,10.0
3991,003,7.7
3991,018,5.6
3991,015,5.7
3991,008,7.9
3991,020,6.9
3992,009,7.9
3992,011,6.8
3992,013,6.9
3992,018,9.0
3993,020,5.9
3993,002,5.5
3993,008,9.2
3993,017,5.5
3993,006,4.1
3994,013,5.7
3994,002,4.3
3994,022,9.9
3994,021,7.0
3994,004,4.9
3994,008,4.8
3995,022,9.4
3995,007,4.2
3995,010,8.9
3996,006,9.7
3996,015,4.8
3996,004,5.5
3997,017,9.2
3997,010,4.5
3997,018,5.5
3997,022,9.6
3997,009,6.3
3997,016,7.9
3998,007,8.5
3998,022,5.6
3998,013,9.9
3999,007,7.2
3999,013,7.8
3999,011,6.4
3999,020,5.6
3999,010,6.1
4000,004,9.3
4000,002,9.5
4001,013,6.3
4001,004,6.9
4002,016,5.3
4002,005,6.6
4002,003,6.5
4002,012,9.7
4002,004,8.3
4003,008,10.0
4003,007,4.5
4003,021,7.2
4003,015,4.6
4003,003,8.6
4004,022,8.0
4004,015,4.8
4004,011,8.9
4004,012,7.1
4005,012,4.1
4005,004,7.7
4006,018,7.6
4006,007,9.7
4006,016,5.8
4006,014,4.2
4006,019,5.5
4007,011,6.2
4007,020,8.6
4007,021,5.1
4007,007,7.2
4007,003,7.5
4007,017,7.8
4008,007,9.5
4008,021,5.9
4009,021,6.4
4009,005,10.0
4009,011,5.0
4010,006,5.7
4010,009,5.3
4011,007,9.0
4011,012,8.9
4012,018,5.4
4012,014,9.1
4013,017,5.9
4013,021,6.9
4013,009,5.3
4013,014,5.1
4014,001,4.2
4014,003,7.4
4014,007,6.7
4014,012,7.7
4015,005,9.5
4015,017,8.9
4016,014,5.1
4016,018,6.3
4016,009,8.1
4016,016,9.3
4017,006,6.0
4017,008,8.7
4017,017,6.5
4017,018,7.7
4017,001,9.5
4018,015,8.1
4018,004,7.7
4019,006,7.9
4019,002,4.9
4019,017,6.1
4019,007,4.2
4019,015,7.8
4020,010,5.2
4020,006,9.9
4020,013,9.4
4021,022,6.0
4021,004,5.5
4022,016,4.3
4022,021,8.2
4022,015,5.7
4022,008,8.2
4022,001,5.2
4022,005,9.4
4023,003,7.7
4023,008,8.2
4023,014,7.6
4023,011,5.9
4024,003,8.5
4024,020,8.1
4024,008,6.5
4024,015,7.4
4024,002,6.4
4024,001,6.9
4025,016,7.6
4025,013,9.9
4025,001,6.6
4025,021,5.2
4025,020,5.3
4025,005,9.4
4026,020,9.8
4026,001,7.2
4027,022,5.2
4027,004,6.0
4027,015,8.8
4027,008,6.4
4027,013,6.7
4028,018,9.5
4028,015,6.7
4028,003,4.8
4028,008,9.5
4028,010,9.3
4029,015,4.2
4029,016,9.2
4029,012,8.9
4029,007,6.4
4030,020,5.7
4030,004,9.0
4030,012,8.3
4030,001,9.3
4031,018,6.7
4031,021,8.8
4031,011,7.8
4032,009,8.4
4032,010,8.1
4032,002,9.1
4033,004,5.4
4033,018,7.8
4033,001,4.3
4033,008,8.2
4033,013,6.1
4033,015,6.0
4034,015,8.8
4034,008,8.5
4034,009,8.9
4034,004,7.5
4034,006,9.0
4035,017,8.2
4035,016,9.6
4035,019,9.4
4035,003,7.9
4035,007,4.2
4035,012,4.5
4036,008,7.3
4036,017,9.3
4036,020,7.5
4036,006,6.5
4037,015,5.3
4037,012,6.7
4037,013,5.2
4037,002,8.1
4037,001,7.3
4038,010,4.2
4038,014,5.8
4038,004,4.0
4038,017,9.3
4038,011,8.8
4038,012,9.0
4039,005,7.0
4039,007,4.8
4039,003,6.6
4039,015,6.7
4039,001,9.4
4039,012,9.6
4040,008,6.2
4040,016,8.0
4040,010,7.4
4040,005,6.6
4040,018,6.8
4041,009,6.0
4041,002,5.4
4041,018,8.1
4041,012,7.7
4041,022,6.9
4041,019,9.8
4042,019,9.8
4042,021,7.8
4042,010,4.7
4043,005,9.3
4043,018,5.7
4043,007,4.6
4043,002,6.3
4043,016,9.1
4044,009,7.0
4044,021,7.8
4044,015,7.7
4044,001,6.0
4044,014,9.5
4045,011,9.2
4045,018,5.4
4045,014,6.5
4045,002,5.1
4045,021,6.4
4046,006,8.9
4046,017,9.5
4047,013,6.5
4047,018,4.4
4047,021,4.1
4047,007,8.2
4047,019,7.9
4048,016,4.6
4048,017,5.0
4048,003,8.3
4048,005,6.5
4048,009,6.8
4048,018,5.9
4049,007,8.8
4049,005,4.4
4049,009,9.0
4050,003,9.0
4050,009,5.6
4050,001,9.7
4051,005,7.5
4051,010,4.1
4051,018,5.4
4051,019,9.8
4051,002,8.9
4051,009,5.0
4052,008,4.3
4052,001,7.9
4053,008,9.8
4053,003,7.6
4054,003,4.2
4054,004,6.1
4054,002,6.7
4055,010,7.5
4055,003,5.3
4055,001,6.3
4055,008,8.8
4056,004,6.1
4056,001,9.7
4056,015,8.3
4056,003,8.3
4056,012,9.7
4057,014,5.6
4057,011,9.8
4058,020,6.5
4058,017,4.8
4058,015,5.3
4058,007,6.5
4058,022,9.4
4059,017,9.4
4059,003,4.0
4059,022,7.5
4059,014,9.5
4060,017,6.9
4060,005,5.0
4060,021,8.7
4061,022,7.3
4061,018,6.7
4061,011,6.6
4061,001,7.6
4062,008,9.8
4062,009,6.6
4062,014,6.8
4062,002,6.9
4063,020,5.0
4063,014,9.8
4064,008,6.0
4064,017,5.5
4064,021,9.5
4065,011,8.5
4065,020,7.3
4065,008,4.2
4066,019,4.6
4066,007,5.7
4066,005,4.1
4066,001,9.6
4066,003,8.1
4066,002,7.4
4067,018,7.7
4067,009,8.6
4067,011,5.0
4068,010,6.5
4068,016,7.0
4068,004,7.4
4068,001,6.9
4068,007,8.3
4069,008,7.4
4069,002,6.2
4069,019,9.8
4069,011,5.4
4070,007,8.3
4070,014,7.8
4070,013,5.9
4070,021,7.6
4070,015,9.7
4070,020,5.0
4071,011,7.5
4071,002,4.3
4072,022,9.0
4072,004,6.7
4072,021,6.0
4073,012,7.1
4073,022,4.2
4073,001,9.2
4073,015,7.2
4073,014,6.7
4073,003,7.9
4073,002,7.1
4074,012,5.1
4074,018,4.4
4074,001,7.2
4074,022,6.0
4074,017,8.1
4074,002,5.9
4075,014,9.5
4075,005,9.2
4075,011,7.8
4075,007,4.7
4076,012,9.5
4076,010,8.8
4076,018,9.7
4077,018,7.0
4077,015,8.3
4077,020,4.1
4077,005,9.2
4078,020,9.8
4078,022,5.3
4078,002,8.1
4078,007,9.6
4078,019,6.3
4079,013,7.4
4079,001,7.4
4079,009,5.6
4080,011,6.9
4080,018,8.2
4080,021,9.0
4081,017,9.0
4081,019,7.7
4081,005,5.8
4081,004,9.3
4082,018,9.9
4082,009,8.4
4083,008,6.1
4083,009,8.3
4084,005,7.5
4084,003,5.1
4084,018,7.9
4084,014,8.8
4084,013,4.3
4085,015,4.8
4085,017,6.0
4085,002,9.2
4085,016,6.0
4085,014,7.3
4085,005,9.0
4086,006,9.8
4086,021,9.8
4086,018,5.7
4087,014,7.3
4087,019,4.0
4087,021,5.3
4088,018,7.3
4088,004,6.6
4088,019,8.8
4088,012,6.3
4088,017,7.8
4089,016,6.0
4089,014,8.7
4089,001,6.3
4089,004,7.7
4089,020,6.3
4089,017,4.9
4090,006,9.7
4090,001,5.8
4090,022,9.5
4090,013,7.7
4091,007,8.0
4091,002,7.1
4091,014,8.5
4092,022,6.7
4092,016,7.0
4092,005,5.7
4092,017,6.3
4092,002,6.3
4092,020,5.2
4093,007,7.0
4093,011,9.3
4093,005,9.1
4093,010,4.7
4093,022,4.5
4093,020,4.9
4094,017,7.1
4094,014,9.8
4094,007,7.6
4095,019,6.2
4095,004,5.8
4095,022,7.1
4096,006,6.0
4096,015,8.1
4096,004,7.1
4096,018,7.1
4096,020,9.3
4096,009,6.7
4097,002,9.0
4097,015,7.1
4097,022,8.9
4097,017,10.0
4097,012,9.6
4097,008,7.5
4098,015,9.5
4098,012,4.3
4098,011,5.8
4099,019,10.0
4099,022,9.6
4099,020,5.8
4099,015,7.0
4099,016,5.7
4100,001,7.9
4100,005,9.1
4100,019,9.1
4100,008,8.9
4101,012,7.7
4101,018,4.8
4101,004,6.4
4101,019,6.9
4101,015,4.8
4102,018,7.4
4102,013,5.2
4103,018,5.9
4103,008,6.3
4103,002,9.1
4103,022,7.7
4103,014,7.2
4104,009,7.7
4104,001,5.5
4105,003,6.4
4105,002,5.0
4105,014,7.9
4105,011,8.0
4105,017,7.3
4106,006,4.3
4106,010,5.1
4107,020,8.8
4107,022,9.2
4107,006,9.1
4107,015,5.4
4107,019,6.4
4107,014,7.5
4108,013,6.3
4108,001,5.3
4109,017,5.1
4109,007,7.0
4109,020,9.4
4109,008,6.8
4109,016,8.9
4109,001,8.9
4110,018,5.8
4110,007,9.7
4110,016,9.0
4111,013,4.0
4111,017,8.1
4111,002,9.0
4111,020,4.0
4111,010,4.2
4112,016,5.6
4112,004,4.4
4112,015,8.1
4112,007,4.8
4112,002,4.0
4113,014,6.9
4113,010,5.4
4113,017,5.1
4113,005,9.0
4113,016,9.4
4114,003,6.4
4114,006,7.3
4114,022,9.9
4115,013,4.8
4115,020,5.4
4116,013,5.3
4116,014,6.4
4116,018,9.7
4116,012,7.8
4117,021,8.6
4117,008,6.4
4117,018,4.3
4117,009,9.4
4118,007,8.0
4118,009,7.6
4118,014,4.2
4118,001,7.2
4118,012,9.5
4119,003,8.2
4119,015,5.1
4120,020,9.1
4120,017,6.8
4120,007,7.2
4120,018,9.4
4121,018,8.8
4121,021,4.2
4121,011,5.2
4121,012,9.3
4121,008,7.5
4121,019,4.7
4122,009,4.7
4122,011,7.0
4122,015,7.9
4122,004,7.4
4122,022,5.7
4123,005,5.1
4123,018,4.9
4123,021,7.3
4123,022,4.5
4123,014,7.8
4123,015,4.4
4124,004,7.4
4124,015,5.7
4124,002,8.0
4124,013,7.9
4125,003,6.1
4125,020,9.2
4126,013,5.1
4126,008,9.8
4126,017,6.7
4126,003,6.3
4126,002,4.3
4126,015,6.1
4127,012,8.3
4127,005,4.3
4127,015,9.7
4127,013,9.3
4127,009,9.0
4128,016,4.6
4128,020,9.1
4128,018,5.4
4128,014,7.4
4129,005,6.9
4129,021,4.1
4129,014,5.2
4129,011,4.7
4129,008,4.6
4130,019,9.3
4130,020,4.9
4130,002,4.2
4130,009,6.8
4130,008,5.8
4130,005,4.8
4131,002,6.7
4131,006,5.0
4131,003,5.8
4132,001,6.9
4132,006,4.3
4132,005,7.7
4132,022,5.1
4132,020,6.8
4132,004,5.7
4133,013,5.2
4133,014,8.1
4133,006,5.3
4134,021,9.4
4134,007,9.7
4134,014,9.2
4134,002,5.9
4135,019,8.2
4135,005,6.0
4135,016,5.7
4135,022,8.3
4135,020,4.2
4136,013,8.6
4136,015,9.7
4136,011,5.9
4137,001,9.5
4137,020,4.0
4137,009,6.0
4137,003,9.4
4137,008,5.5
4137,014,5.0
4138,022,6.8
4138,016,4.3
4138,004,8.1
4139,001,7.0
4139,008,6.4
4139,002,7.9
4140,007,9.1
4140,008,4.5
4140,010,6.4
4140,015,5.3
4141,005,9.3
4141,006,8.6
4141,013,7.2
4141,009,8.3
4141,014,6.8
4141,010,5.6
4142,017,9.7
4142,016,7.2
4142,006,9.9
